,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,transpose_stimuli,n_habituation_stimuli,rotate_angle,seed,n_examples,extra_diagonal_margin
132,mobilenet-saycam(S),different_shapes,0.4853515625,0.4997853636741638,0.01561829261481762,above_below,0,0,2,0,4,45,34,1024,5
133,mobilenet-saycam(S),split_text,0.0966796875,0.2955211102962494,0.009235034696757793,above_below,0,0,2,0,4,45,34,1024,5
134,mobilenet-saycam(S),random_color,0.5224609375,0.4994952380657196,0.015609226189553738,above_below,0,0,2,0,4,45,34,1024,5
135,resnext-saycam(S),different_shapes,0.5771484375,0.4940122663974762,0.015437883324921131,above_below,0,0,2,0,4,45,34,1024,5
136,resnext-saycam(S),split_text,0.1025390625,0.3033559024333954,0.009479871951043606,above_below,0,0,2,0,4,45,34,1024,5
137,resnext-saycam(S),random_color,0.52734375,0.49925175309181213,0.01560161728411913,above_below,0,0,2,0,4,45,34,1024,5
138,mobilenet-saycam(S),different_shapes,0.4091796875,0.4916824996471405,0.01536507811397314,above_below,0,0,2,0,4,60,34,1024,5
139,mobilenet-saycam(S),split_text,0.103515625,0.30463114380836487,0.009519723244011402,above_below,0,0,2,0,4,60,34,1024,5
140,mobilenet-saycam(S),random_color,0.470703125,0.4991409480571747,0.015598154626786709,above_below,0,0,2,0,4,60,34,1024,5
141,resnext-saycam(S),different_shapes,0.2353515625,0.4242183566093445,0.013256823644042015,above_below,0,0,2,0,4,60,34,1024,5
142,resnext-saycam(S),split_text,0.099609375,0.2994784712791443,0.009358702227473259,above_below,0,0,2,0,4,60,34,1024,5
143,resnext-saycam(S),random_color,0.2392578125,0.4266304075717926,0.013332200236618519,above_below,0,0,2,0,4,60,34,1024,5
144,mobilenet-saycam(S),different_shapes,0.396484375,0.48916715383529663,0.01528647355735302,above_below,0,0,2,1,1,,34,1024,5
145,mobilenet-saycam(S),split_text,0.0966796875,0.2955211102962494,0.009235034696757793,above_below,0,0,2,1,1,,34,1024,5
146,mobilenet-saycam(S),random_color,0.4267578125,0.49460649490356445,0.01545645296573639,above_below,0,0,2,1,1,,34,1024,5
147,resnext-saycam(S),different_shapes,0.19140625,0.39340806007385254,0.012294001877307892,above_below,0,0,2,1,1,,34,1024,5
148,resnext-saycam(S),split_text,0.09765625,0.2968493103981018,0.009276540949940681,above_below,0,0,2,1,1,,34,1024,5
149,resnext-saycam(S),random_color,0.181640625,0.38554805517196655,0.012048376724123955,above_below,0,0,2,1,1,,34,1024,5
150,mobilenet-saycam(S),different_shapes,0.435546875,0.49582839012145996,0.015494637191295624,above_below,0,0,2,1,1,30,34,1024,5
151,mobilenet-saycam(S),split_text,0.0947265625,0.29283687472343445,0.009151152335107327,above_below,0,0,2,1,1,30,34,1024,5
152,mobilenet-saycam(S),random_color,0.4765625,0.4994503855705261,0.015607824549078941,above_below,0,0,2,1,1,30,34,1024,5
153,resnext-saycam(S),different_shapes,0.3349609375,0.4719768166542053,0.014749275520443916,above_below,0,0,2,1,1,30,34,1024,5
154,resnext-saycam(S),split_text,0.0908203125,0.28735342621803284,0.008979794569313526,above_below,0,0,2,1,1,30,34,1024,5
155,resnext-saycam(S),random_color,0.3134765625,0.46390625834465027,0.014497070573270321,above_below,0,0,2,1,1,30,34,1024,5
156,mobilenet-saycam(S),different_shapes,0.505859375,0.4999656677246094,0.015623927116394043,above_below,0,0,2,1,1,45,34,1024,5
157,mobilenet-saycam(S),split_text,0.0947265625,0.29283687472343445,0.009151152335107327,above_below,0,0,2,1,1,45,34,1024,5
158,mobilenet-saycam(S),random_color,0.5419921875,0.49823352694511414,0.015569797717034817,above_below,0,0,2,1,1,45,34,1024,5
159,resnext-saycam(S),different_shapes,0.5986328125,0.4901750385761261,0.01531796995550394,above_below,0,0,2,1,1,45,34,1024,5
160,resnext-saycam(S),split_text,0.083984375,0.2773643732070923,0.008667636662721634,above_below,0,0,2,1,1,45,34,1024,5
161,resnext-saycam(S),random_color,0.5498046875,0.4975133240222931,0.015547291375696659,above_below,0,0,2,1,1,45,34,1024,5
162,mobilenet-saycam(S),different_shapes,0.638671875,0.48038536310195923,0.015012042596936226,above_below,0,0,2,1,1,60,34,1024,5
163,mobilenet-saycam(S),split_text,0.091796875,0.28873899579048157,0.009023093618452549,above_below,0,0,2,1,1,60,34,1024,5
164,mobilenet-saycam(S),random_color,0.6826171875,0.4654577970504761,0.014545556157827377,above_below,0,0,2,1,1,60,34,1024,5
165,resnext-saycam(S),different_shapes,0.8203125,0.38392695784568787,0.011997717432677746,above_below,0,0,2,1,1,60,34,1024,5
166,resnext-saycam(S),split_text,0.099609375,0.2994784712791443,0.009358702227473259,above_below,0,0,2,1,1,60,34,1024,5
167,resnext-saycam(S),random_color,0.783203125,0.4120630919933319,0.012876971624791622,above_below,0,0,2,1,1,60,34,1024,5
168,mobilenet-saycam(S),different_shapes,0.3369140625,0.4726552367210388,0.014770476147532463,above_below,0,0,2,1,4,,34,1024,5
169,mobilenet-saycam(S),split_text,0.1044921875,0.305897980928421,0.009559311904013157,above_below,0,0,2,1,4,,34,1024,5
170,mobilenet-saycam(S),random_color,0.37890625,0.485114723443985,0.01515983510762453,above_below,0,0,2,1,4,,34,1024,5
171,resnext-saycam(S),different_shapes,0.12890625,0.335096150636673,0.01047175470739603,above_below,0,0,2,1,4,,34,1024,5
172,resnext-saycam(S),split_text,0.11328125,0.31693628430366516,0.009904258884489536,above_below,0,0,2,1,4,,34,1024,5
173,resnext-saycam(S),random_color,0.126953125,0.33292046189308167,0.010403764434158802,above_below,0,0,2,1,4,,34,1024,5
174,mobilenet-saycam(S),different_shapes,0.3828125,0.4860731363296509,0.01518978551030159,above_below,0,0,2,1,4,30,34,1024,5
175,mobilenet-saycam(S),split_text,0.099609375,0.2994784712791443,0.009358702227473259,above_below,0,0,2,1,4,30,34,1024,5
176,mobilenet-saycam(S),random_color,0.416015625,0.492896169424057,0.015403005294501781,above_below,0,0,2,1,4,30,34,1024,5
177,resnext-saycam(S),different_shapes,0.2734375,0.4457235038280487,0.013928859494626522,above_below,0,0,2,1,4,30,34,1024,5
178,resnext-saycam(S),split_text,0.11328125,0.31693628430366516,0.009904258884489536,above_below,0,0,2,1,4,30,34,1024,5
179,resnext-saycam(S),random_color,0.2548828125,0.4357953369617462,0.01361860428005457,above_below,0,0,2,1,4,30,34,1024,5
180,mobilenet-saycam(S),different_shapes,0.45703125,0.4981502592563629,0.015567195601761341,above_below,0,0,2,1,4,45,34,1024,5
181,mobilenet-saycam(S),split_text,0.1025390625,0.3033559024333954,0.009479871951043606,above_below,0,0,2,1,4,45,34,1024,5
182,mobilenet-saycam(S),random_color,0.5,0.5,0.015625,above_below,0,0,2,1,4,45,34,1024,5
183,resnext-saycam(S),different_shapes,0.5458984375,0.49788886308670044,0.015559026971459389,above_below,0,0,2,1,4,45,34,1024,5
184,resnext-saycam(S),split_text,0.1005859375,0.30077967047691345,0.009399364702403545,above_below,0,0,2,1,4,45,34,1024,5
185,resnext-saycam(S),random_color,0.525390625,0.49935489892959595,0.015604840591549873,above_below,0,0,2,1,4,45,34,1024,5
186,mobilenet-saycam(S),different_shapes,0.6044921875,0.48895949125289917,0.015279984101653099,above_below,0,0,2,1,4,60,34,1024,5
187,mobilenet-saycam(S),split_text,0.1005859375,0.30077967047691345,0.009399364702403545,above_below,0,0,2,1,4,60,34,1024,5
188,mobilenet-saycam(S),random_color,0.6103515625,0.48767051100730896,0.015239703468978405,above_below,0,0,2,1,4,60,34,1024,5
189,resnext-saycam(S),different_shapes,0.8251953125,0.3797999620437622,0.011868748813867569,above_below,0,0,2,1,4,60,34,1024,5
190,resnext-saycam(S),split_text,0.095703125,0.2941836714744568,0.009193239733576775,above_below,0,0,2,1,4,60,34,1024,5
191,resnext-saycam(S),random_color,0.830078125,0.3755641579627991,0.011736379936337471,above_below,0,0,2,1,4,60,34,1024,5
192,mobilenet-saycam(S),different_shapes,0.7705078125,0.4205062687397003,0.013140820898115635,above_below,1,0,1,0,1,,34,1024,5
193,mobilenet-saycam(S),split_text,0.1689453125,0.37470361590385437,0.011709487996995449,above_below,1,0,1,0,1,,34,1024,5
194,mobilenet-saycam(S),random_color,0.71484375,0.45148882269859314,0.014109025709331036,above_below,1,0,1,0,1,,34,1024,5
195,resnext-saycam(S),different_shapes,0.9638671875,0.1866205632686615,0.005831892602145672,above_below,1,0,1,0,1,,34,1024,5
196,resnext-saycam(S),split_text,0.21875,0.4133986532688141,0.01291870791465044,above_below,1,0,1,0,1,,34,1024,5
197,resnext-saycam(S),random_color,0.9658203125,0.1816904991865158,0.005677828099578619,above_below,1,0,1,0,1,,34,1024,5
198,mobilenet-saycam(S),different_shapes,0.7138671875,0.4519522488117218,0.014123507775366306,above_below,1,0,1,0,1,30,34,1024,5
199,mobilenet-saycam(S),split_text,0.1240234375,0.329608291387558,0.010300259105861187,above_below,1,0,1,0,1,30,34,1024,5
200,mobilenet-saycam(S),random_color,0.7001953125,0.4581722915172577,0.014317884109914303,above_below,1,0,1,0,1,30,34,1024,5
201,resnext-saycam(S),different_shapes,0.85546875,0.3516275882720947,0.01098836213350296,above_below,1,0,1,0,1,30,34,1024,5
202,resnext-saycam(S),split_text,0.1884765625,0.3910922408103943,0.012221632525324821,above_below,1,0,1,0,1,30,34,1024,5
203,resnext-saycam(S),random_color,0.826171875,0.37896162271499634,0.011842550709843636,above_below,1,0,1,0,1,30,34,1024,5
204,mobilenet-saycam(S),different_shapes,0.5810546875,0.4933863878250122,0.015418324619531631,above_below,1,0,1,0,1,45,34,1024,5
205,mobilenet-saycam(S),split_text,0.0966796875,0.2955211102962494,0.009235034696757793,above_below,1,0,1,0,1,45,34,1024,5
206,mobilenet-saycam(S),random_color,0.607421875,0.48832422494888306,0.015260132029652596,above_below,1,0,1,0,1,45,34,1024,5
207,resnext-saycam(S),different_shapes,0.5966796875,0.4905639886856079,0.015330124646425247,above_below,1,0,1,0,1,45,34,1024,5
