,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
166,mobilenet-imagenet,split_text,0.83203125,0.37383854389190674,0.011682454496622086,above_below,0,0,1,4,30,34,1024,False,1.3
167,mobilenet-imagenet,random_color,0.7236328125,0.44720059633255005,0.013975018635392189,above_below,0,0,1,4,30,34,1024,False,1.3
168,mobilenet-random,different_shapes,0.5146484375,0.4997853636741638,0.01561829261481762,above_below,0,0,1,4,30,34,1024,False,1.3
169,mobilenet-random,split_text,0.486328125,0.499813050031662,0.015619157813489437,above_below,0,0,1,4,30,34,1024,False,1.3
170,mobilenet-random,random_color,0.52734375,0.49925175309181213,0.01560161728411913,above_below,0,0,1,4,30,34,1024,False,1.3
171,resnext-saycam(S),different_shapes,0.9658203125,0.1816904991865158,0.005677828099578619,above_below,0,0,1,4,30,34,1024,False,1.3
172,resnext-saycam(S),split_text,0.9921875,0.08804240077733994,0.002751325024291873,above_below,0,0,1,4,30,34,1024,False,1.3
173,resnext-saycam(S),random_color,0.94140625,0.2348627746105194,0.0073394617065787315,above_below,0,0,1,4,30,34,1024,False,1.3
174,resnext-imagenet,different_shapes,0.673828125,0.46881103515625,0.014650344848632812,above_below,0,0,1,4,30,34,1024,False,1.3
175,resnext-imagenet,split_text,0.5478515625,0.49770495295524597,0.015553279779851437,above_below,0,0,1,4,30,34,1024,False,1.3
176,resnext-imagenet,random_color,0.5810546875,0.4933863878250122,0.015418324619531631,above_below,0,0,1,4,30,34,1024,False,1.3
177,resnext-random,different_shapes,0.5556640625,0.4968918561935425,0.015527870506048203,above_below,0,0,1,4,30,34,1024,False,1.3
178,resnext-random,split_text,0.53125,0.4990224838256836,0.015594452619552612,above_below,0,0,1,4,30,34,1024,False,1.3
179,resnext-random,random_color,0.5244140625,0.49940359592437744,0.015606362372636795,above_below,0,0,1,4,30,34,1024,False,1.3
180,mobilenet-saycam(S),different_shapes,0.9794921875,0.141729474067688,0.00442904606461525,above_below,0,0,1,4,45,34,1024,False,1.3
181,mobilenet-saycam(S),split_text,0.9541015625,0.2092648297548294,0.006539525929838419,above_below,0,0,1,4,45,34,1024,False,1.3
182,mobilenet-saycam(S),random_color,0.9560546875,0.20497345924377441,0.0064054206013679504,above_below,0,0,1,4,45,34,1024,False,1.3
183,mobilenet-imagenet,different_shapes,0.51953125,0.49961838126182556,0.015613074414432049,above_below,0,0,1,4,45,34,1024,False,1.3
184,mobilenet-imagenet,split_text,0.703125,0.45688098669052124,0.014277530834078789,above_below,0,0,1,4,45,34,1024,False,1.3
185,mobilenet-imagenet,random_color,0.556640625,0.49678146839141846,0.015524420887231827,above_below,0,0,1,4,45,34,1024,False,1.3
186,mobilenet-random,different_shapes,0.521484375,0.49953821301460266,0.015610569156706333,above_below,0,0,1,4,45,34,1024,False,1.3
187,mobilenet-random,split_text,0.4921875,0.49993896484375,0.015623092651367188,above_below,0,0,1,4,45,34,1024,False,1.3
188,mobilenet-random,random_color,0.4912109375,0.4999227523803711,0.015622586011886597,above_below,0,0,1,4,45,34,1024,False,1.3
189,resnext-saycam(S),different_shapes,0.884765625,0.31930458545684814,0.009978268295526505,above_below,0,0,1,4,45,34,1024,False,1.3
190,resnext-saycam(S),split_text,0.966796875,0.17916661500930786,0.005598956719040871,above_below,0,0,1,4,45,34,1024,False,1.3
191,resnext-saycam(S),random_color,0.859375,0.34763431549072266,0.010863572359085083,above_below,0,0,1,4,45,34,1024,False,1.3
192,resnext-imagenet,different_shapes,0.392578125,0.48832422494888306,0.015260132029652596,above_below,0,0,1,4,45,34,1024,False,1.3
193,resnext-imagenet,split_text,0.2626953125,0.44009825587272644,0.013753070496022701,above_below,0,0,1,4,45,34,1024,False,1.3
194,resnext-imagenet,random_color,0.400390625,0.48997750878334045,0.01531179714947939,above_below,0,0,1,4,45,34,1024,False,1.3
195,resnext-random,different_shapes,0.4716796875,0.4991973042488098,0.015599915757775307,above_below,0,0,1,4,45,34,1024,False,1.3
196,resnext-random,split_text,0.4208984375,0.49370330572128296,0.015428228303790092,above_below,0,0,1,4,45,34,1024,False,1.3
197,resnext-random,random_color,0.46484375,0.4987625181674957,0.015586328692734241,above_below,0,0,1,4,45,34,1024,False,1.3
198,mobilenet-saycam(S),different_shapes,0.9033203125,0.2955211102962494,0.009235034696757793,above_below,0,0,1,4,60,34,1024,False,1.3
199,mobilenet-saycam(S),split_text,0.7861328125,0.4100341498851776,0.0128135671839118,above_below,0,0,1,4,60,34,1024,False,1.3
200,mobilenet-saycam(S),random_color,0.83203125,0.37383854389190674,0.011682454496622086,above_below,0,0,1,4,60,34,1024,False,1.3
201,mobilenet-imagenet,different_shapes,0.40234375,0.4903705418109894,0.015324079431593418,above_below,0,0,1,4,60,34,1024,False,1.3
202,mobilenet-imagenet,split_text,0.537109375,0.49862098693847656,0.015581905841827393,above_below,0,0,1,4,60,34,1024,False,1.3
203,mobilenet-imagenet,random_color,0.3974609375,0.48937278985977173,0.015292899683117867,above_below,0,0,1,4,60,34,1024,False,1.3
204,mobilenet-random,different_shapes,0.4990234375,0.4999990463256836,0.015624970197677612,above_below,0,0,1,4,60,34,1024,False,1.3
