,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose,same_relation_target_distance_ratio
146,resnext-DINO-S,random_color,0.962890625,0.18902981281280518,0.005907181650400162,above_below,0,0,2,4,0,34,1024,False,1.2
147,resnext-DINO-ImageNet,different_shapes,0.7109375,0.4533270001411438,0.014166468754410744,above_below,0,0,2,4,0,34,1024,False,1.2
148,resnext-DINO-ImageNet,split_text,0.80078125,0.3994128704071045,0.012481652200222015,above_below,0,0,2,4,0,34,1024,False,1.2
149,resnext-DINO-ImageNet,random_color,0.7958984375,0.40304356813430786,0.01259511150419712,above_below,0,0,2,4,0,34,1024,False,1.2
150,resnext-DINO-S,different_shapes,0.8984375,0.30207210779190063,0.009439753368496895,above_below,0,0,2,4,30,34,1024,False,1.2
151,resnext-DINO-S,split_text,0.9052734375,0.29283687472343445,0.009151152335107327,above_below,0,0,2,4,30,34,1024,False,1.2
152,resnext-DINO-S,random_color,0.9208984375,0.2698972225189209,0.008434288203716278,above_below,0,0,2,4,30,34,1024,False,1.2
153,resnext-DINO-ImageNet,different_shapes,0.6318359375,0.48230621218681335,0.015072069130837917,above_below,0,0,2,4,30,34,1024,False,1.2
154,resnext-DINO-ImageNet,split_text,0.6142578125,0.4867701232433319,0.015211566351354122,above_below,0,0,2,4,30,34,1024,False,1.2
155,resnext-DINO-ImageNet,random_color,0.62890625,0.48309749364852905,0.015096796676516533,above_below,0,0,2,4,30,34,1024,False,1.2
156,resnext-DINO-S,different_shapes,0.8564453125,0.35063761472702026,0.010957425460219383,above_below,0,0,2,4,45,34,1024,False,1.2
157,resnext-DINO-S,split_text,0.91015625,0.28595778346061707,0.008936180733144283,above_below,0,0,2,4,45,34,1024,False,1.2
158,resnext-DINO-S,random_color,0.8759765625,0.329608291387558,0.010300259105861187,above_below,0,0,2,4,45,34,1024,False,1.2
159,resnext-DINO-ImageNet,different_shapes,0.6201171875,0.48535746335983276,0.015167420729994774,above_below,0,0,2,4,45,34,1024,False,1.2
160,resnext-DINO-ImageNet,split_text,0.6015625,0.48957639932632446,0.01529926247894764,above_below,0,0,2,4,45,34,1024,False,1.2
161,resnext-DINO-ImageNet,random_color,0.6435546875,0.4789488911628723,0.01496715284883976,above_below,0,0,2,4,45,34,1024,False,1.2
162,resnext-DINO-S,different_shapes,0.8837890625,0.320477694272995,0.010014927946031094,above_below,0,0,2,4,60,34,1024,False,1.2
163,resnext-DINO-S,split_text,0.8701171875,0.33617445826530457,0.010505451820790768,above_below,0,0,2,4,60,34,1024,False,1.2
164,resnext-DINO-S,random_color,0.8837890625,0.320477694272995,0.010014927946031094,above_below,0,0,2,4,60,34,1024,False,1.2
165,resnext-DINO-ImageNet,different_shapes,0.5419921875,0.49823352694511414,0.015569797717034817,above_below,0,0,2,4,60,34,1024,False,1.2
166,resnext-DINO-ImageNet,split_text,0.58203125,0.49322497844696045,0.015413280576467514,above_below,0,0,2,4,60,34,1024,False,1.2
167,resnext-DINO-ImageNet,random_color,0.4833984375,0.49972429871559143,0.015616384334862232,above_below,0,0,2,4,60,34,1024,False,1.2
168,resnext-DINO-S,different_shapes,0.8681640625,0.3383123278617859,0.010572260245680809,above_below,0,0,2,4,90,34,1024,False,1.2
169,resnext-DINO-S,split_text,0.919921875,0.2714141011238098,0.008481690660119057,above_below,0,0,2,4,90,34,1024,False,1.2
170,resnext-DINO-S,random_color,0.7548828125,0.4301566481590271,0.013442395254969597,above_below,0,0,2,4,90,34,1024,False,1.2
171,resnext-DINO-ImageNet,different_shapes,0.259765625,0.4385059177875519,0.013703309930860996,above_below,0,0,2,4,90,34,1024,False,1.2
172,resnext-DINO-ImageNet,split_text,0.5986328125,0.4901750385761261,0.01531796995550394,above_below,0,0,2,4,90,34,1024,False,1.2
173,resnext-DINO-ImageNet,random_color,0.1298828125,0.33617445826530457,0.010505451820790768,above_below,0,0,2,4,90,34,1024,False,1.2
174,resnext-DINO-S,different_shapes,0.83984375,0.36675089597702026,0.011460965499281883,above_below,0,0,2,4,120,34,1024,False,1.2
175,resnext-DINO-S,split_text,0.8447265625,0.3621651530265808,0.01131766103208065,above_below,0,0,2,4,120,34,1024,False,1.2
176,resnext-DINO-S,random_color,0.9541015625,0.2092648297548294,0.006539525929838419,above_below,0,0,2,4,120,34,1024,False,1.2
177,resnext-DINO-ImageNet,different_shapes,0.39453125,0.48874977231025696,0.01527343038469553,above_below,0,0,2,4,120,34,1024,False,1.2
178,resnext-DINO-ImageNet,split_text,0.64453125,0.4786550998687744,0.0149579718708992,above_below,0,0,2,4,120,34,1024,False,1.2
179,resnext-DINO-ImageNet,random_color,0.388671875,0.487448513507843,0.015232766047120094,above_below,0,0,2,4,120,34,1024,False,1.2
180,resnext-DINO-S,different_shapes,0.8818359375,0.32280227541923523,0.010087571106851101,above_below,0,0,2,4,135,34,1024,False,1.2
181,resnext-DINO-S,split_text,0.86328125,0.3435502052307129,0.010735943913459778,above_below,0,0,2,4,135,34,1024,False,1.2
182,resnext-DINO-S,random_color,0.9482421875,0.22153767943382263,0.006923052482306957,above_below,0,0,2,4,135,34,1024,False,1.2
183,resnext-DINO-ImageNet,different_shapes,0.5302734375,0.49908268451690674,0.015596333891153336,above_below,0,0,2,4,135,34,1024,False,1.2
184,resnext-DINO-ImageNet,split_text,0.740234375,0.4385059177875519,0.013703309930860996,above_below,0,0,2,4,135,34,1024,False,1.2
185,resnext-DINO-ImageNet,random_color,0.4423828125,0.4966691732406616,0.015520911663770676,above_below,0,0,2,4,135,34,1024,False,1.2
186,resnext-DINO-S,different_shapes,0.9111328125,0.2845519483089447,0.008892248384654522,above_below,0,0,2,4,150,34,1024,False,1.2
187,resnext-DINO-S,split_text,0.9228515625,0.2668268382549286,0.008338338695466518,above_below,0,0,2,4,150,34,1024,False,1.2
188,resnext-DINO-S,random_color,0.9677734375,0.17660127580165863,0.005518789868801832,above_below,0,0,2,4,150,34,1024,False,1.2
189,resnext-DINO-ImageNet,different_shapes,0.6025390625,0.48937278985977173,0.015292899683117867,above_below,0,0,2,4,150,34,1024,False,1.2
190,resnext-DINO-ImageNet,split_text,0.6474609375,0.4777606725692749,0.01493002101778984,above_below,0,0,2,4,150,34,1024,False,1.2
191,resnext-DINO-ImageNet,random_color,0.572265625,0.49475011229515076,0.015460941009223461,above_below,0,0,2,4,150,34,1024,False,1.2
192,resnext-DINO-S,different_shapes,0.9921875,0.08804240077733994,0.002751325024291873,above_below,1,0,1,1,0,34,1024,False,1.2
193,resnext-DINO-S,split_text,0.998046875,0.04415099322795868,0.0013797185383737087,above_below,1,0,1,1,0,34,1024,False,1.2
