,model_name,condition,acc_mean,acc_std,acc_sem,relation,two_reference_objects,adjacent_reference_objects,n_target_types,n_habituation_stimuli,rotate_angle,seed,n_examples,transpose
195,resnext-saycam(S)-h,different_shapes,0.8544921875,0.35261210799217224,0.011019128374755383,above_below,1,1,1,1,30,34,1024,True
196,resnext-saycam(S)-h,split_text,0.84375,0.36309218406677246,0.01134663075208664,above_below,1,1,1,1,30,34,1024,True
197,resnext-saycam(S)-h,random_color,0.845703125,0.36123308539390564,0.011288533918559551,above_below,1,1,1,1,30,34,1024,True
198,resnext-saycam(S)-h,different_shapes,0.9765625,0.15128840506076813,0.004727762658149004,above_below,1,1,1,1,45,34,1024,True
199,resnext-saycam(S)-h,split_text,0.9375,0.24206146597862244,0.007564420811831951,above_below,1,1,1,1,45,34,1024,True
200,resnext-saycam(S)-h,random_color,0.9619140625,0.19140376150608063,0.00598136754706502,above_below,1,1,1,1,45,34,1024,True
201,resnext-saycam(S)-h,different_shapes,0.990234375,0.09833747148513794,0.0030730459839105606,above_below,1,1,1,1,60,34,1024,True
202,resnext-saycam(S)-h,split_text,0.98046875,0.13838273286819458,0.004324460402131081,above_below,1,1,1,1,60,34,1024,True
203,resnext-saycam(S)-h,random_color,0.986328125,0.11612474173307419,0.0036288981791585684,above_below,1,1,1,1,60,34,1024,True
204,resnext-saycam(S)-h,different_shapes,0.9990234375,0.0312347374856472,0.000976085546426475,above_below,1,1,1,1,90,34,1024,True
205,resnext-saycam(S)-h,split_text,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,1,1,1,1,90,34,1024,True
206,resnext-saycam(S)-h,random_color,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,1,1,1,1,90,34,1024,True
207,resnext-saycam(S)-h,different_shapes,0.9970703125,0.05404724180698395,0.0016889763064682484,above_below,1,1,1,1,120,34,1024,True
